"pianist_id","segment_id","annotator_id","arousal","valence","gems_wonder","gems_transcendence","gems_tenderness","gems_nostalgia","gems_peacefulness","gems_power","gems_joyful_activation","gems_tension","gems_sadness","gemmes_flow","gemmes_movement","gemmes_force","gemmes_interior","gemmes_wandering"
5,3,86,5,0,5,3,1,1,1.0,3,2,1,2,4,2,2,2.0,5
5,4,174,5,2,4,5,2,1,4.0,2,1,1,2,5,1,3,4.0,3
5,4,139,4,-1,5,5,5,3,3.0,3,2,1,3,4,1,3,4.0,3
5,4,158,2,0,3,3,1,3,2.0,2,1,3,1,2,3,2,3.0,2
5,4,120,4,1,5,5,2,3,3.0,3,2,2,3,5,3,3,5.0,5
5,4,183,3,0,5,5,5,5,4.0,3,4,2,1,5,4,3,4.0,4
5,4,47,3,1,5,4,5,2,4.0,4,4,1,1,4,4,4,4.0,2
5,4,177,2,-1,3,4,4,5,3.0,4,2,3,4,2,1,4,5.0,4
5,4,194,4,0,3,2,4,4,2.0,4,3,1,4,3,2,3,2.0,2
5,5,97,2,1,1,1,3,4,5.0,1,4,1,1,5,2,1,5.0,5
5,5,167,4,1,4,3,3,3,4.0,3,5,1,1,3,3,3,3.0,3
5,5,60,2,0,2,3,2,2,3.0,3,4,2,1,1,1,3,3.0,1
5,5,95,5,2,2,2,1,3,2.0,3,3,1,1,3,2,3,1.0,2
5,5,16,2,0,2,1,4,1,2.0,3,3,1,1,3,4,2,1.0,1
5,5,150,2,0,4,3,2,5,4.0,1,1,1,2,4,2,1,4.0,5
5,5,1,3,0,3,4,2,2,3.0,2,3,2,1,2,4,3,3.0,2
5,5,86,4,1,5,2,1,1,2.0,3,2,1,1,2,4,3,2.0,5
5,6,174,2,1,4,5,4,5,5.0,2,2,1,2,4,1,3,5.0,5
5,6,139,2,1,4,4,5,5,4.0,3,1,2,4,5,2,1,3.0,4
5,6,158,2,1,3,1,3,2,4.0,1,1,1,1,4,1,1,3.0,3
5,6,120,2,1,4,4,3,4,4.0,1,2,2,3,4,2,1,4.0,3
5,6,183,1,1,4,4,4,4,5.0,2,4,1,2,3,4,2,3.0,4
5,6,47,4,-1,1,3,1,5,2.0,1,3,1,4,2,1,4,4.0,5
5,6,177,1,-2,4,4,5,4,5.0,1,1,1,5,5,1,1,5.0,3
5,6,194,4,1,2,4,5,3,3.0,1,1,1,3,3,2,1,3.0,1
5,7,97,2,0,2,1,3,5,5.0,1,2,3,2,5,2,1,4.0,5
5,7,167,3,0,4,4,5,3,1.0,5,3,2,4,4,3,2,4.0,3
5,7,60,1,-1,2,1,1,3,3.0,1,2,1,3,2,2,1,1.0,2
5,7,95,4,2,4,3,3,2,2.0,2,1,2,1,3,2,2,1.0,4
5,7,16,2,-1,3,4,1,1,1.0,1,1,1,1,4,1,3,1.0,1
5,7,150,3,0,4,2,2,3,3.0,1,2,4,3,2,3,3,4.0,2
5,7,1,4,-1,2,2,4,4,1.0,1,1,1,4,4,1,1,2.0,3
5,7,86,4,1,4,3,2,5,1.0,4,5,1,1,4,3,2,2.0,5
5,8,174,3,1,3,1,2,1,1.0,5,4,2,1,2,5,4,2.0,1
5,8,139,2,0,2,3,1,2,3.0,2,4,4,1,4,4,2,3.0,5
5,8,158,2,1,1,3,1,1,1.0,1,3,2,1,2,3,1,3.0,2
5,8,120,2,0,2,3,2,2,2.0,3,3,5,2,3,4,3,3.0,3
5,8,183,3,0,3,2,4,2,4.0,4,4,2,1,2,4,3,1.0,5
5,8,47,2,1,4,3,4,3,5.0,2,2,2,2,4,4,3,2.0,2
5,8,177,3,1,4,3,3,2,2.0,2,4,1,2,3,4,2,1.0,5
5,8,194,4,-1,3,3,4,4,2.0,4,1,3,1,3,4,3,2.0,3
5,9,97,2,0,3,2,4,4,5.0,1,1,4,2,5,1,1,5.0,4
5,9,167,2,-1,2,1,3,3,3.0,2,3,4,4,3,3,2,3.0,1
5,9,60,2,-1,2,2,3,4,2.0,2,3,2,4,2,2,2,3.0,3
5,9,95,4,1,4,3,4,2,2.0,3,2,3,2,2,1,1,1.0,1
5,9,16,2,2,4,2,1,1,1.0,1,1,4,1,1,2,3,1.0,1
5,9,150,2,-1,5,3,2,4,5.0,1,1,3,2,4,1,2,3.0,4
5,9,1,3,0,3,2,4,4,2.0,1,1,1,2,4,1,1,4.0,2
5,9,86,3,1,2,1,1,3,1.0,2,2,4,3,2,4,1,4.0,2
5,10,174,3,1,5,4,5,4,4.0,2,5,2,1,1,2,2,1.0,4
5,10,139,2,0,3,2,4,2,4.0,1,3,2,2,4,2,1,2.0,4
5,10,158,2,1,3,3,1,2,1.0,1,2,2,1,3,2,1,3.0,2
5,10,120,2,1,4,3,3,3,2.0,2,3,3,2,4,4,3,3.0,4
5,10,183,2,0,4,3,2,2,3.0,2,2,1,1,3,3,1,4.0,2
5,10,47,2,0,2,1,1,2,2.0,1,2,1,1,3,2,1,1.0,1
5,10,177,3,1,4,5,5,4,4.0,3,5,1,1,4,5,2,1.0,5
5,10,194,2,0,2,4,4,2,2.0,2,3,2,1,4,3,4,3.0,2
5,11,97,3,-2,3,3,2,3,4.0,1,1,3,5,4,1,1,5.0,2
5,11,167,5,2,4,5,3,4,3.0,4,5,2,1,3,4,2,3.0,5
5,11,60,1,-1,2,2,2,1,1.0,1,2,1,2,3,2,1,2.0,3
5,11,95,3,1,4,2,2,3,3.0,1,1,1,2,4,1,1,3.0,3
5,11,16,2,0,2,1,4,1,4.0,1,1,1,2,4,1,1,3.0,3
5,11,150,1,1,4,1,3,5,5.0,1,1,1,2,5,1,1,4.0,4
5,11,1,1,1,1,2,1,2,5.0,1,1,1,1,5,1,1,4.0,2
5,11,86,3,-1,1,2,1,4,2.0,2,2,4,2,2,2,1,5.0,5
5,12,174,4,-1,2,3,2,4,3.0,3,4,4,2,3,4,4,2.0,2
5,12,139,4,-1,3,4,1,1,2.0,4,3,5,4,4,4,4,4.0,3
5,12,158,2,0,2,3,1,2,2.0,2,1,2,1,2,3,2,3.0,2
5,12,120,4,0,4,4,2,2,2.0,3,4,4,2,4,4,4,4.0,4
5,12,183,4,1,4,4,3,2,2.0,3,5,1,1,2,5,1,1.0,4
5,12,47,2,1,3,4,1,4,1.0,4,4,1,1,5,4,4,2.0,2
5,12,177,4,-1,3,2,2,3,1.0,4,3,5,3,2,5,3,2.0,5
5,12,194,2,-1,1,1,1,1,1.0,1,1,4,2,2,5,1,1.0,1
5,13,97,4,-1,4,4,1,2,1.0,3,2,5,1,2,2,3,1.0,1
5,13,167,5,-1,4,3,1,1,1.0,5,1,4,3,4,5,5,1.0,2
5,13,60,3,0,2,1,2,2,2.0,2,2,2,2,2,2,3,2.0,3
5,13,95,4,-2,2,1,1,5,1.0,3,1,4,3,2,3,4,1.0,1
5,13,16,4,1,1,1,1,3,1.0,2,1,4,1,3,1,3,1.0,1
5,13,150,3,-1,3,3,1,1,1.0,4,1,4,2,3,1,2,4.0,3
5,13,1,3,1,4,4,3,2,2.0,2,1,3,1,4,2,3,3.0,2
5,13,86,4,-2,1,2,1,1,1.0,1,1,4,2,2,4,3,2.0,2
5,14,174,5,2,5,3,2,1,1.0,5,3,4,1,2,4,5,2.0,1
5,14,139,4,-1,4,4,1,1,2.0,5,3,5,1,2,4,4,5.0,1
5,14,158,3,0,1,2,1,2,1.0,3,2,4,1,2,3,3,1.0,2
5,14,120,4,-1,4,4,1,1,1.0,4,3,5,2,4,5,5,4.0,4
5,14,183,5,-1,1,1,1,1,1.0,4,1,5,1,1,4,5,3.0,3
5,14,47,5,2,5,5,2,2,2.0,4,5,3,1,2,4,4,3.0,2
5,14,177,5,1,5,2,1,1,1.0,5,3,4,2,1,4,5,1.0,3
5,14,194,1,-1,2,3,1,4,2.0,3,5,4,1,3,4,5,2.0,3
5,15,97,2,-2,4,2,2,4,4.0,1,1,5,4,4,1,1,5.0,3
5,15,167,4,-1,2,1,1,1,1.0,3,1,4,3,1,4,3,2.0,2
5,15,60,3,-1,4,2,2,1,1.0,1,1,2,2,2,3,1,2.0,3
5,15,95,3,-1,2,3,1,4,2.0,1,1,3,3,2,3,1,2.0,1
5,15,16,2,1,4,1,1,1,1.0,3,1,5,1,4,1,2,1.0,3
5,15,150,2,-2,2,2,1,2,3.0,2,1,5,4,3,1,2,4.0,4
5,15,1,2,0,2,2,2,2,2.0,1,1,1,3,4,1,2,3.0,2
5,15,86,3,-1,2,3,1,1,1.0,1,1,5,2,1,2,3,5.0,3
5,16,174,3,-2,1,1,1,4,4.0,1,1,1,5,4,1,1,4.0,5
5,16,139,4,-1,3,4,1,2,4.0,4,1,4,3,2,4,3,4.0,3
5,16,158,2,0,2,2,1,3,3.0,1,1,2,2,2,2,1,3.0,1
5,16,120,2,0,4,4,3,2,2.0,3,3,4,3,4,3,3,4.0,2
5,16,183,3,-1,3,4,4,5,4.0,1,2,3,2,2,2,1,5.0,2
5,16,47,4,-2,1,5,1,2,2.0,1,3,5,4,1,4,4,3.0,1
5,16,177,3,1,3,2,1,3,3.0,3,1,5,4,3,1,4,5.0,2
5,16,194,2,-2,1,4,4,1,3.0,2,1,3,4,2,1,1,3.0,1
5,17,97,4,0,3,4,3,2,1.0,4,2,5,2,2,2,3,1.0,1
5,17,167,1,-1,2,1,3,1,1.0,4,1,4,3,2,3,3,2.0,1
5,17,60,1,0,1,3,2,2,1.0,2,2,3,2,2,1,2,2.0,2
5,17,95,4,0,2,1,1,3,1.0,2,1,4,2,2,1,1,3.0,2
5,17,16,4,2,4,4,1,1,1.0,4,2,4,1,5,1,4,1.0,1
5,17,150,3,0,3,3,2,4,2.0,4,3,3,1,4,1,2,3.0,4
5,17,1,2,0,1,2,1,1,1.0,2,1,4,1,3,3,2,1.0,1
5,17,86,4,-1,2,2,1,1,1.0,5,5,4,1,4,3,4,1.0,2
5,18,174,2,1,5,4,2,3,4.0,2,4,1,1,3,4,3,2.0,2
5,18,139,3,-1,2,3,2,4,2.0,3,3,4,3,4,2,2,4.0,3
5,18,158,3,0,1,2,1,1,1.0,2,3,4,1,2,3,2,3.0,1
5,18,120,2,-1,3,3,2,2,3.0,3,4,4,2,2,4,3,2.0,2
5,18,183,1,1,4,3,4,3,4.0,2,3,1,1,3,3,2,2.0,3
5,18,47,3,1,3,3,1,1,1.0,1,2,4,1,1,1,1,1.0,1
5,18,177,2,1,3,3,2,4,2.0,4,5,2,2,2,5,3,1.0,5
5,18,194,2,-1,2,3,4,3,3.0,3,2,3,2,2,3,3,3.0,2
5,19,97,5,-2,4,5,2,2,2.0,4,2,4,2,2,1,5,3.0,1
5,19,167,3,-2,3,4,2,1,1.0,4,1,1,1,4,3,3,3.0,2
5,19,60,1,-1,2,2,3,2,2.0,2,2,3,3,3,2,3,2.0,4
5,19,95,5,-2,1,1,1,5,1.0,3,1,4,4,1,3,5,1.0,1
5,19,16,3,0,2,1,1,1,1.0,1,1,3,1,1,1,4,3.0,1
5,19,150,2,-2,1,2,2,1,1.0,4,1,5,4,1,1,5,3.0,2
5,19,1,4,0,2,2,2,1,1.0,4,1,5,1,2,3,5,1.0,1
5,19,86,5,-1,1,2,1,2,1.0,5,2,5,1,1,5,5,2.0,2
5,20,174,4,0,2,3,2,4,1.0,4,1,3,4,2,4,3,4.0,2
5,20,139,5,2,4,5,2,1,2.0,5,4,3,3,2,5,5,5.0,4
5,20,158,3,1,1,2,1,2,2.0,2,1,2,1,2,2,2,1.0,1
5,20,120,4,1,4,5,1,2,1.0,5,5,4,2,4,5,5,3.0,4
5,20,183,4,0,1,1,1,2,2.0,5,3,5,1,1,3,5,5.0,1
5,20,47,4,1,3,2,2,1,1.0,3,3,4,2,1,1,4,2.0,1
5,20,177,4,1,4,2,1,3,3.0,4,3,4,1,1,4,4,2.0,5
5,20,194,3,1,2,3,2,3,4.0,1,1,2,4,3,5,4,5.0,1
5,21,97,2,1,5,2,5,5,5.0,1,2,1,2,5,2,1,5.0,4
5,21,167,4,0,4,3,4,4,3.0,2,2,1,1,2,2,3,3.0,4
5,21,60,2,1,3,2,1,1,1.0,3,2,2,3,2,1,1,2.0,3
5,21,95,2,-1,2,3,2,2,3.0,1,1,3,2,4,1,1,3.0,2
5,21,16,3,0,5,5,4,1,1.0,1,1,1,1,5,1,1,1.0,4
5,21,150,2,2,5,2,4,2,5.0,2,3,1,1,4,4,1,2.0,3
5,21,1,2,1,5,3,4,3,4.0,1,1,1,2,5,1,1,5.0,3
5,21,86,2,0,2,5,1,2,4.0,2,1,1,1,5,1,2,5.0,5
5,22,174,2,-2,5,2,3,5,4.0,1,1,3,5,5,2,2,4.0,5
5,22,139,5,2,4,4,5,5,4.0,3,4,1,1,5,3,1,4.0,4
5,22,158,1,1,3,1,3,2,4.0,1,1,1,1,3,1,1,2.0,1
5,22,120,2,1,4,3,5,5,5.0,2,2,1,4,5,2,2,4.0,4
5,22,183,1,2,5,5,5,5,5.0,2,4,1,1,5,4,2,2.0,3
5,22,47,4,2,4,4,4,4,5.0,1,4,1,1,5,2,3,5.0,4
5,22,177,1,-1,1,2,3,5,4.0,1,1,1,5,5,1,1,5.0,3
5,22,194,2,-2,3,2,4,5,4.0,1,1,2,5,2,1,1,3.0,1
5,23,97,3,0,2,3,5,5,4.0,1,1,3,2,5,1,2,5.0,2
5,23,167,2,-2,2,1,1,1,1.0,3,1,5,4,3,4,4,3.0,1
5,23,60,1,0,2,4,3,2,1.0,2,2,2,2,1,1,1,1.0,2
5,23,95,5,-1,3,3,1,4,2.0,1,1,5,2,3,1,2,2.0,1
5,23,16,4,1,4,4,2,1,1.0,1,1,1,1,4,1,2,3.0,2
5,23,150,1,-2,1,2,1,2,1.0,3,1,5,5,2,1,4,2.0,2
5,23,1,2,-1,2,4,2,2,2.0,1,1,3,1,5,1,1,2.0,3
5,23,86,5,0,4,5,3,1,2.0,3,4,4,1,1,3,5,4.0,2
5,24,174,1,-2,2,2,1,4,5.0,1,1,4,5,5,1,1,4.0,3
5,24,139,2,1,2,4,4,5,4.0,2,3,1,2,5,2,2,4.0,4
5,24,158,1,1,2,1,2,3,4.0,1,1,1,2,3,2,1,2.0,1
5,24,120,2,1,4,4,5,5,4.0,1,2,2,2,5,3,2,4.0,4
5,24,183,1,0,5,5,5,5,5.0,1,4,1,1,5,3,1,4.0,3
5,24,47,3,-1,3,4,2,5,1.0,1,4,2,3,3,2,3,4.0,2
5,24,177,1,1,3,3,5,4,5.0,1,2,1,3,5,2,1,4.0,4
5,24,194,2,-1,2,3,4,4,5.0,2,1,3,4,5,2,1,5.0,2
5,25,97,1,-2,3,1,2,5,5.0,2,2,3,4,5,1,1,4.0,4
5,25,167,5,1,4,4,4,3,5.0,3,5,3,1,5,2,3,4.0,5
5,25,60,1,-1,3,2,2,1,1.0,1,2,2,2,2,2,3,3.0,3
5,25,95,5,0,5,3,4,2,3.0,1,2,2,1,4,1,1,2.0,4
5,25,16,2,-1,1,1,3,1,3.0,1,1,2,3,4,1,1,1.0,2
5,25,150,1,0,3,2,3,4,5.0,2,2,1,1,4,1,1,3.0,5
5,25,1,1,-1,2,1,2,4,5.0,1,1,1,3,5,1,1,4.0,3
5,25,86,3,1,2,2,2,4,2.0,2,1,1,1,2,2,1,5.0,5
5,26,174,4,1,3,4,4,5,2.0,3,2,3,1,1,3,2,2.0,2
5,26,139,4,-1,4,4,4,3,3.0,4,2,3,2,2,3,3,2.0,4
5,26,158,3,1,2,3,1,2,1.0,1,2,3,1,3,2,1,2.0,2
5,26,120,4,1,3,4,4,2,2.0,3,5,3,2,3,4,4,4.0,4
5,26,183,4,1,3,2,2,3,3.0,3,2,4,3,2,4,3,3.0,2
5,26,47,2,0,2,3,1,4,1.0,1,3,3,2,1,2,2,2.0,1
5,26,177,2,-1,3,4,4,4,2.0,3,1,4,4,2,2,4,5.0,3
5,26,194,2,-2,2,4,4,3,4.0,3,1,2,4,4,2,1,5.0,2
6,0,13,2,-1,1,2,4,4,4.0,1,1,2,4,5,2,2,4.0,2
6,0,2,2,-1,1,1,2,4,4.0,1,1,1,4,4,1,1,1.0,2
6,0,45,2,1,2,2,1,4,5.0,1,1,1,2,5,1,1,5.0,5
6,0,162,2,1,4,4,3,3,4.0,2,1,1,2,4,1,1,3.0,2
6,0,138,3,1,4,3,2,1,2.0,2,3,1,1,3,3,1,2.0,3
6,0,48,1,0,4,3,3,4,2.0,1,1,3,2,4,1,2,4.0,3
6,0,159,2,1,3,4,4,4,4.0,2,1,1,4,4,1,1,4.0,4
6,0,42,3,-1,2,2,1,3,3.0,2,2,1,3,3,2,2,2.0,2
6,0,93,4,-1,1,1,1,4,4.0,1,1,1,2,4,1,1,4.0,1
6,1,44,4,1,3,2,4,4,4.0,1,2,1,1,5,2,1,4.0,4
6,1,166,4,0,4,2,1,3,1.0,2,1,3,1,3,2,1,3.0,3
6,1,79,4,-1,2,2,2,2,1.0,2,1,3,4,4,1,2,3.0,1
6,1,87,5,-2,5,5,5,5,1.0,5,5,5,5,5,5,5,5.0,5
6,1,146,5,-1,4,3,2,2,1.0,1,3,4,4,3,5,2,5.0,4
6,1,157,5,1,4,4,1,1,1.0,4,3,5,2,2,3,3,2.0,1
6,1,57,4,0,4,4,5,5,3.0,3,4,3,1,4,4,4,2.0,3
6,1,156,4,0,2,3,3,4,2.0,4,3,4,2,3,3,3,4.0,4
6,1,77,4,1,4,4,4,4,4.0,2,4,1,1,4,3,1,4.0,3
6,1,14,4,2,5,5,3,3,2.0,3,3,1,1,4,3,4,2.0,2
6,2,13,4,-1,2,1,1,2,1.0,2,2,4,1,2,5,2,3.0,1
6,2,2,3,0,3,4,1,1,1.0,5,5,4,1,2,1,5,4.0,2
6,2,45,5,-1,2,4,1,1,4.0,4,4,2,1,2,4,2,2.0,2
6,2,162,4,0,2,1,1,1,1.0,3,4,4,2,1,4,3,3.0,1
6,2,138,3,0,3,2,1,2,2.0,1,3,1,1,2,2,1,2.0,3
6,2,48,4,1,4,3,1,2,1.0,4,4,2,1,2,4,4,4.0,2
6,2,159,4,0,3,3,2,1,1.0,3,3,3,1,2,3,3,3.0,3
6,2,42,4,1,4,4,1,3,3.0,4,3,4,2,2,3,2,3.0,3
6,2,93,3,-1,1,2,1,1,2.0,1,2,5,3,2,1,2,2.0,1
6,3,44,4,-1,1,1,1,1,1.0,1,1,4,4,1,4,4,4.0,1
6,3,166,3,-1,2,1,1,3,1.0,2,1,5,4,1,3,3,4.0,3
6,3,79,5,-1,1,1,1,1,1.0,2,2,5,2,1,1,5,2.0,1
6,3,87,1,0,1,1,1,1,1.0,3,1,5,3,1,1,3,1.0,1
6,3,146,4,1,4,2,2,2,1.0,3,3,5,2,2,5,3,4.0,4
6,3,157,4,-2,1,1,1,1,1.0,1,1,5,3,1,1,1,5.0,1
6,3,57,3,-1,2,1,1,3,1.0,3,4,5,4,1,5,4,2.0,5
6,3,156,3,0,3,2,2,3,3.0,2,2,3,4,3,3,2,2.0,3
6,3,77,2,-1,1,1,1,1,1.0,1,1,2,2,1,1,1,1.0,1
6,3,14,5,1,1,2,2,1,1.0,4,5,5,1,1,4,3,1.0,1
6,4,13,2,0,5,3,4,4,4.0,2,1,1,2,5,2,2,3.0,5
6,4,2,4,0,5,3,4,4,2.0,1,1,1,2,5,3,1,1.0,5
6,4,45,2,-2,4,1,5,5,5.0,4,1,1,1,4,1,1,2.0,5
6,4,162,3,1,5,4,2,4,2.0,2,2,1,2,3,2,2,4.0,4
6,4,138,3,0,4,4,5,4,2.0,5,4,4,3,5,2,3,4.0,1
6,4,48,2,0,2,4,4,4,4.0,2,1,1,2,4,2,3,4.0,3
6,4,159,5,0,4,4,4,4,4.0,3,1,1,4,4,1,4,4.0,4
6,4,42,2,-1,4,3,4,4,5.0,4,3,1,1,4,2,4,2.0,2
6,4,93,4,1,5,4,3,4,3.0,2,3,1,1,5,2,3,4.0,2
6,5,44,1,0,1,3,4,3,2.0,1,3,1,1,3,3,1,2.0,4
6,5,166,3,1,4,4,3,2,2.0,4,3,2,1,2,4,4,2.0,3
6,5,79,2,0,3,2,3,2,2.0,1,2,3,3,4,1,1,4.0,2
6,5,87,4,0,4,3,1,4,5.0,3,5,1,1,5,5,3,5.0,5
6,5,146,5,1,5,3,3,2,2.0,2,1,2,1,4,4,3,3.0,4
6,5,157,2,1,3,1,2,1,3.0,3,2,5,1,3,3,3,2.0,2
6,5,57,2,1,2,3,3,4,5.0,2,1,1,1,3,2,2,4.0,1
6,5,156,3,1,4,3,4,4,4.0,3,4,3,3,4,3,3,2.0,3
6,5,77,3,2,5,5,5,5,5.0,4,5,1,1,5,5,3,5.0,5
6,5,14,2,1,3,1,1,1,3.0,2,3,2,1,3,2,1,1.0,3
6,6,13,2,0,3,3,5,5,4.0,2,1,2,2,5,3,2,4.0,4
6,6,2,2,0,2,2,4,5,4.0,1,1,1,4,4,2,1,1.0,3
6,6,45,1,1,4,2,5,5,5.0,2,1,2,2,5,2,4,4.0,5
6,6,162,2,2,4,3,2,3,3.0,1,2,1,2,4,1,1,4.0,4
6,6,138,2,1,2,2,3,3,3.0,1,1,1,4,3,2,1,3.0,3
6,6,48,1,0,2,3,4,4,3.0,1,1,3,2,3,1,2,3.0,2
6,6,159,2,-1,2,2,5,4,4.0,1,1,1,5,2,2,1,4.0,4
6,6,42,4,2,1,1,3,3,4.0,2,2,1,1,3,2,4,3.0,2
6,6,93,1,0,1,2,1,2,2.0,1,1,2,1,3,2,1,4.0,2
6,7,44,2,1,4,4,1,1,5.0,1,1,2,1,5,1,1,1.0,5
6,7,166,2,0,3,3,2,4,2.0,1,3,2,1,4,3,1,2.0,3
6,7,79,3,1,2,2,4,3,3.0,1,1,1,2,3,1,2,3.0,2
6,7,87,3,-2,3,2,1,3,1.0,4,1,5,5,2,1,5,2.0,3
6,7,146,3,0,4,3,2,2,2.0,4,2,1,2,4,3,3,3.0,4
6,7,157,4,0,2,2,1,1,1.0,2,1,5,3,2,3,2,1.0,2
6,7,57,3,0,3,2,3,3,2.0,3,2,5,3,3,2,3,5.0,4
6,7,156,3,1,4,4,4,2,5.0,4,4,2,2,4,3,3,4.0,3
6,7,77,3,1,1,2,5,4,3.0,3,4,2,2,3,1,2,2.0,3
6,7,14,2,0,1,2,2,2,1.0,2,3,2,1,2,2,2,3.0,4
6,8,13,3,1,2,2,2,3,1.0,3,4,1,1,2,4,3,2.0,1
6,8,2,2,1,2,2,1,3,1.0,2,2,4,1,3,3,1,1.0,4
6,8,45,5,1,5,4,1,1,1.0,4,4,4,1,1,2,4,1.0,2
6,8,162,3,1,4,3,2,1,1.0,3,5,3,1,1,4,1,2.0,1
6,8,138,3,1,4,4,3,2,2.0,1,5,1,1,2,4,2,1.0,3
6,8,48,3,1,4,3,2,1,1.0,3,4,2,1,1,4,3,3.0,2
6,8,159,4,1,4,2,4,2,2.0,4,5,1,1,3,4,2,2.0,3
6,8,42,5,2,4,4,4,2,1.0,4,2,4,1,3,4,4,3.0,3
6,8,93,2,0,2,2,2,3,4.0,2,2,1,2,2,1,1,3.0,2
6,9,44,3,2,3,1,1,5,5.0,1,1,3,1,1,4,4,1.0,1
6,9,166,1,0,3,3,1,2,2.0,1,1,5,1,1,1,1,5.0,2
6,9,79,2,1,4,4,2,3,1.0,1,2,2,1,4,1,1,4.0,2
6,9,87,5,1,5,5,1,5,4.0,1,4,2,2,4,1,1,3.0,4
6,9,146,4,1,2,5,4,4,2.0,1,3,1,2,4,5,2,1.0,5
6,9,157,3,-1,3,3,1,4,1.0,1,1,4,4,3,3,1,2.0,2
6,9,57,4,2,4,3,5,3,5.0,4,2,2,1,3,5,2,1.0,1
6,9,156,3,0,3,4,3,4,3.0,3,2,4,3,2,3,2,2.0,4
6,9,77,3,2,5,5,5,4,5.0,3,5,1,1,5,5,5,5.0,5
6,9,14,2,1,4,2,2,2,2.0,1,3,1,1,3,1,1,1.0,1
6,10,13,4,1,2,2,3,2,2.0,3,3,3,2,3,3,3,2.0,2
6,10,2,3,0,4,3,1,4,1.0,2,4,4,2,3,4,3,3.0,4
6,10,45,5,1,5,5,5,5,4.0,2,4,1,1,5,4,2,4.0,5
6,10,162,3,0,5,4,4,4,1.0,3,3,2,1,2,3,3,3.0,1
6,10,138,2,1,3,2,3,3,3.0,1,3,1,1,3,2,1,3.0,4
6,10,48,2,1,4,3,2,3,2.0,1,2,1,2,3,1,1,2.0,3
6,10,159,3,0,3,3,3,4,3.0,2,2,2,1,3,3,2,1.0,1
6,10,42,4,1,4,3,3,3,3.0,3,3,3,3,3,3,3,3.0,3
6,10,93,4,0,2,2,1,4,1.0,2,3,2,1,2,1,1,3.0,2
6,11,44,1,1,1,1,4,5,5.0,1,1,4,1,5,1,1,4.0,5
6,11,166,3,1,5,3,2,2,2.0,2,1,4,1,3,2,3,3.0,2
6,11,79,1,-1,2,2,2,5,4.0,1,1,1,5,5,1,1,3.0,3
6,11,87,3,1,5,2,2,4,3.0,2,3,1,2,4,2,2,4.0,5
6,11,146,5,2,5,3,5,5,5.0,2,2,1,1,4,4,2,2.0,3
6,11,157,2,1,2,2,3,5,3.0,2,1,4,4,4,3,2,5.0,3
6,11,57,2,-1,2,1,2,2,2.0,1,1,3,2,2,1,1,3.0,1
6,11,156,4,2,2,4,4,4,4.0,2,4,2,3,4,2,2,3.0,4
6,11,77,5,2,5,5,5,5,5.0,2,5,1,1,5,1,2,5.0,5
6,11,14,5,-1,2,2,2,2,1.0,4,3,3,2,4,1,1,4.0,3
6,12,13,4,-1,1,2,1,2,1.0,3,3,5,1,1,5,2,1.0,1
6,12,2,2,-2,2,4,1,1,1.0,4,5,3,2,1,4,3,4.0,2
6,12,45,3,1,4,4,2,2,2.0,4,4,4,1,2,4,4,3.0,4
6,12,162,3,-1,2,1,2,1,1.0,3,4,5,3,1,5,4,4.0,1
6,12,138,3,1,2,3,1,1,2.0,2,3,2,1,3,4,1,2.0,4
6,12,48,4,1,4,4,2,4,1.0,4,4,1,1,2,4,4,2.0,4
6,12,159,3,0,3,4,1,1,1.0,4,3,3,1,2,3,4,1.0,2
6,12,42,3,-1,3,3,2,1,1.0,5,3,4,1,2,2,4,2.0,4
6,12,93,2,0,2,1,1,5,2.0,1,1,1,3,1,1,2,5.0,2
6,13,44,4,-1,1,1,1,1,1.0,1,1,5,4,1,4,4,1.0,1
6,13,166,3,-1,3,2,1,4,1.0,1,3,4,3,1,3,2,3.0,3
6,13,79,2,0,2,2,2,1,2.0,2,2,2,1,4,2,2,3.0,2
6,13,87,5,-2,1,2,1,1,1.0,5,1,5,5,1,1,5,1.0,3
6,13,146,3,-1,2,2,3,2,1.0,2,3,4,4,4,4,3,4.0,5
6,13,157,5,-1,2,4,1,1,1.0,4,1,5,2,1,5,5,1.0,1
6,13,57,2,-2,1,1,2,2,1.0,3,3,4,3,3,2,2,1.0,3
6,13,156,3,-1,3,3,2,4,3.0,3,2,4,4,2,4,3,3.0,4
6,13,77,4,1,1,1,1,1,1.0,1,1,3,3,1,1,1,1.0,1
6,13,14,2,-1,2,2,2,2,1.0,2,2,3,2,2,3,3,1.0,3
6,14,13,5,-1,3,2,1,1,1.0,4,1,4,2,2,4,5,1.0,1
6,14,2,3,-1,1,5,1,1,1.0,5,1,4,1,1,3,4,1.0,2
6,14,45,5,1,5,5,2,1,1.0,5,5,2,1,1,5,5,2.0,1
6,14,162,4,1,4,3,1,1,1.0,3,3,4,2,1,3,3,5.0,1
6,14,138,3,-1,1,1,1,1,1.0,1,1,2,1,1,2,1,2.0,1
6,14,48,3,0,2,4,1,1,1.0,3,3,2,1,1,3,4,3.0,3
6,14,159,4,1,3,3,3,2,1.0,4,2,3,2,2,1,5,2.0,1
6,14,42,3,0,3,4,1,3,1.0,3,2,3,2,3,2,3,2.0,3
6,14,93,2,0,1,1,1,5,2.0,1,1,2,3,2,1,1,1.0,1
